url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,121,32
/SERVIR-WA/GALUP,116,38
/SERVIR-WA/GALUP/discussions/407,71,11
/SERVIR-WA/GALUP/discussions,56,11
/SERVIR-WA/GALUP/tree/master/training/3_idu,50,13
/SERVIR-WA/GALUP/tree/master/training,30,10
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,24,9
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,21,10
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,21,6
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,18,4
