url_path,views_total,views_unique
/SERVIR-WA/GALUP,18,10
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,11,5
/SERVIR-WA/GALUP/wiki/Tools,10,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,8,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,7,5
/SERVIR-WA/GALUP/tree/master/training,7,5
/SERVIR-WA/GALUP/tree/master/training/2_rs,6,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,4,4
/SERVIR-WA/GALUP/find/master,4,2
/SERVIR-WA/GALUP/tree/master/algorithms,4,2
