url_path,views_total,views_unique
/SERVIR-WA/GALUP,61,20
/SERVIR-WA/GALUP/issues,15,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,14,8
/SERVIR-WA/GALUP/actions/workflows/galup-ghrs.yml,13,1
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,11,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,10,4
/SERVIR-WA/GALUP/discussions,10,3
/SERVIR-WA/GALUP/tree/master/training/1_lu,9,1
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,5,4
/SERVIR-WA/GALUP/wiki,5,4
