url_path,views_total,views_unique
/SERVIR-WA/GALUP,319,58
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,259,47
/SERVIR-WA/GALUP/issues,254,22
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,140,33
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,115,13
/SERVIR-WA/GALUP/wiki/Install,96,35
/SERVIR-WA/GALUP/issues/new,64,22
/SERVIR-WA/GALUP/tree/master/training/1_lu,60,7
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise1.md,39,15
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise2.md,37,15
