url_path,views_total,views_unique
/SERVIR-WA/GALUP,29,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,11,7
/SERVIR-WA/GALUP/wiki/Install,9,4
/SERVIR-WA/GALUP/tree/master/training/1_lu/datasets/Districts%20of%20Ghana,9,2
/SERVIR-WA/GALUP/tree/master/training/1_lu,7,3
/SERVIR-WA/GALUP/tree/master/training/1_lu/datasets,7,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,6,3
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,6,3
/SERVIR-WA/GALUP/issues,5,4
/SERVIR-WA/GALUP/tree/master/training,5,3
