url_path,views_total,views_unique
/SERVIR-WA/GALUP,245,51
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,244,27
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,113,29
/SERVIR-WA/GALUP/issues,97,15
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,91,17
/SERVIR-WA/GALUP/discussions,91,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,89,20
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,62,7
/SERVIR-WA/GALUP/tree/master/training/1_lu,58,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,51,5
