url_path,views_total,views_unique
/SERVIR-WA/GALUP,54,16
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,32,18
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,18,7
/SERVIR-WA/GALUP/issues,17,5
/SERVIR-WA/GALUP/tree/master/training,10,5
/SERVIR-WA/GALUP/tree/master/training/1_lu,10,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,9,4
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,7,4
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,7,2
/SERVIR-WA/GALUP/wiki/Scripts,6,5
