url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,492,35
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,352,107
/SERVIR-WA/GALUP,310,68
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,294,59
/SERVIR-WA/GALUP/issues/new,157,41
/SERVIR-WA/GALUP/wiki/Scripts,146,46
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,113,38
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,89,26
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,69,22
/SERVIR-WA/GALUP/tree/master/training/2_rs,68,20
