url_path,views_total,views_unique
/SERVIR-WA/GALUP,31,15
/SERVIR-WA/GALUP/tree/master/training,6,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,5,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,5,3
/SERVIR-WA/GALUP/tree/master/algorithms,4,3
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,4,3
/SERVIR-WA/GALUP/wiki/Install,4,1
/SERVIR-WA/GALUP/issues,3,3
/SERVIR-WA/GALUP/tree/master/training/2_rs,3,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,3,2
