time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-30 00:00:00+00:00,3.0,3.0,400,55
2021-12-01 00:00:00+00:00,3.0,3.0,935,69
2021-12-02 00:00:00+00:00,1.0,1.0,426,43
2021-12-03 00:00:00+00:00,1.0,1.0,223,17
2021-12-04 00:00:00+00:00,1.0,1.0,179,15
2021-12-05 00:00:00+00:00,2.0,2.0,262,17
2021-12-06 00:00:00+00:00,1.0,1.0,267,29
2021-12-07 00:00:00+00:00,1.0,1.0,37,16
2021-12-08 00:00:00+00:00,1.0,1.0,53,10
2021-12-09 00:00:00+00:00,1.0,1.0,45,10
2021-12-10 00:00:00+00:00,3.0,3.0,33,11
2021-12-11 00:00:00+00:00,2.0,2.0,27,5
2021-12-12 00:00:00+00:00,1.0,1.0,1,1
2021-12-13 00:00:00+00:00,,,19,6
