url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,174,19
/SERVIR-WA/GALUP,139,36
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,130,52
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,89,26
/SERVIR-WA/GALUP/issues/new,55,18
/SERVIR-WA/GALUP/wiki/Scripts,47,19
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,37,17
/SERVIR-WA/GALUP/discussions,30,9
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,27,10
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,24,11
