url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,388,88
/SERVIR-WA/GALUP/issues,373,40
/SERVIR-WA/GALUP,356,67
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,329,88
/SERVIR-WA/GALUP/tree/master/training/2_rs,232,69
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,230,36
/SERVIR-WA/GALUP/issues/new,168,42
/SERVIR-WA/GALUP/wiki/Scripts,123,32
/SERVIR-WA/GALUP/tree/master/training,73,21
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,45,20
