url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,344,42
/SERVIR-WA/GALUP,300,76
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,285,70
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,238,49
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,230,71
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,157,49
/SERVIR-WA/GALUP/wiki/Scripts,155,44
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,142,36
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,107,26
/SERVIR-WA/GALUP/tree/master/training/2_rs,105,31
