url_path,views_total,views_unique
/SERVIR-WA/GALUP,50,12
/SERVIR-WA/GALUP/tree/master/training/2_rs,18,5
/SERVIR-WA/GALUP/tree/master/training,17,4
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,14,5
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,11,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,11,4
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,10,4
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,9,7
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,8,5
/SERVIR-WA/GALUP/tree/master/training/1_lu,8,4
