url_path,views_total,views_unique
/SERVIR-WA/GALUP,72,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,39,12
/SERVIR-WA/GALUP/tree/master/training/1_lu,28,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,27,8
/SERVIR-WA/GALUP/tree/master/training,21,7
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,19,6
/SERVIR-WA/GALUP/wiki/Tools,19,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/LandConditionMap.pdf,14,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,13,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,13,4
