url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,22,9
/SERVIR-WA/GALUP,17,6
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,10,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,5,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,5,2
/SERVIR-WA/GALUP/tree/master/training,3,3
/SERVIR-WA/GALUP/tree/master/training/1_lu,3,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,3,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,3,2
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,3,1
