url_path,views_total,views_unique
/SERVIR-WA/GALUP,241,61
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,219,35
/SERVIR-WA/GALUP/issues,163,18
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,112,30
/SERVIR-WA/GALUP/discussions,101,14
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,89,20
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,88,21
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,75,12
/SERVIR-WA/GALUP/tree/master/training/1_lu,56,15
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,52,7
