url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,126,34
/SERVIR-WA/GALUP,74,23
/SERVIR-WA/GALUP/tree/master/training/3_idu,42,17
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,27,12
/SERVIR-WA/GALUP/tree/master/training,20,11
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,19,6
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,15,7
/SERVIR-WA/GALUP/issues,14,8
/SERVIR-WA/GALUP/discussions,13,10
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,10,6
