time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-06 00:00:00+00:00,2.0,2.0,,
2022-11-07 00:00:00+00:00,2.0,2.0,79.0,7.0
2022-11-08 00:00:00+00:00,40.0,16.0,396.0,10.0
2022-11-09 00:00:00+00:00,12.0,7.0,11.0,4.0
2022-11-10 00:00:00+00:00,7.0,5.0,18.0,3.0
2022-11-11 00:00:00+00:00,2.0,2.0,8.0,5.0
2022-11-12 00:00:00+00:00,14.0,3.0,11.0,3.0
2022-11-13 00:00:00+00:00,19.0,10.0,228.0,2.0
2022-11-14 00:00:00+00:00,4.0,4.0,29.0,7.0
2022-11-15 00:00:00+00:00,4.0,2.0,110.0,36.0
2022-11-16 00:00:00+00:00,4.0,4.0,256.0,57.0
2022-11-17 00:00:00+00:00,2.0,2.0,344.0,100.0
2022-11-18 00:00:00+00:00,3.0,3.0,116.0,26.0
2022-11-19 00:00:00+00:00,,,25.0,5.0
