url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,367,31
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,181,37
/SERVIR-WA/GALUP,156,43
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,67,24
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/RankSum.pdf,64,17
/SERVIR-WA/GALUP/issues/new,61,29
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,48,16
/SERVIR-WA/GALUP/tree/master/training/1_lu,34,11
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,33,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,25,15
