url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,180,12
/SERVIR-WA/GALUP,44,21
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,24,12
/SERVIR-WA/GALUP/issues/185,23,3
/SERVIR-WA/GALUP/issues/new,16,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,11,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,11,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,7,5
/SERVIR-WA/GALUP/discussions,7,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,6,3
