time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-06 00:00:00+00:00,1.0,1.0,267,29
2021-12-07 00:00:00+00:00,1.0,1.0,37,16
2021-12-08 00:00:00+00:00,1.0,1.0,53,10
2021-12-09 00:00:00+00:00,1.0,1.0,45,10
2021-12-10 00:00:00+00:00,3.0,3.0,33,11
2021-12-11 00:00:00+00:00,2.0,2.0,27,5
2021-12-12 00:00:00+00:00,1.0,1.0,1,1
2021-12-13 00:00:00+00:00,1.0,1.0,19,6
2021-12-14 00:00:00+00:00,2.0,2.0,16,6
2021-12-15 00:00:00+00:00,1.0,1.0,19,6
2021-12-16 00:00:00+00:00,4.0,3.0,38,7
2021-12-17 00:00:00+00:00,4.0,3.0,3,1
2021-12-18 00:00:00+00:00,2.0,2.0,1,1
2021-12-19 00:00:00+00:00,,,2,1
