url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,130,38
/SERVIR-WA/GALUP,84,23
/SERVIR-WA/GALUP/tree/master/training/3_idu,38,17
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,26,11
/SERVIR-WA/GALUP/tree/master/training,26,10
/SERVIR-WA/GALUP/issues,23,8
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,18,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,16,6
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,16,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,14,8
