url_path,views_total,views_unique
/SERVIR-WA/GALUP,65,12
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,34,3
/SERVIR-WA/GALUP/tree/master/training,27,7
/SERVIR-WA/GALUP/tree/master/training/3_idu,24,3
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,22,8
/SERVIR-WA/GALUP/tree/master/training/2_rs,20,7
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,17,8
/SERVIR-WA/GALUP/tree/master/training/1_lu,14,6
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,13,8
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,12,9
