url_path,views_total,views_unique
/SERVIR-WA/GALUP,58,11
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,28,2
/SERVIR-WA/GALUP/tree/master/training,25,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,20,7
/SERVIR-WA/GALUP/tree/master/training/3_idu,19,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,17,8
/SERVIR-WA/GALUP/tree/master/training/2_rs,17,5
/SERVIR-WA/GALUP/tree/master/training/1_lu,14,6
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,13,8
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,12,9
