url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,430,92
/SERVIR-WA/GALUP/issues,409,43
/SERVIR-WA/GALUP,391,73
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,332,90
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,277,39
/SERVIR-WA/GALUP/tree/master/training/2_rs,243,70
/SERVIR-WA/GALUP/issues/new,186,43
/SERVIR-WA/GALUP/wiki/Scripts,152,37
/SERVIR-WA/GALUP/tree/master/training,84,22
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_E1_sample.md,41,20
