url_path,views_total,views_unique
/SERVIR-WA/GALUP,163,35
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,161,9
/SERVIR-WA/GALUP/issues,63,11
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,55,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,55,10
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,54,4
/SERVIR-WA/GALUP/tree/master/training/1_lu,42,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,39,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,32,3
/SERVIR-WA/GALUP/discussions,27,6
