url_path,views_total,views_unique
/SERVIR-WA/GALUP,24,12
/SERVIR-WA/GALUP/tree/master/training/2_rs,13,7
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,10,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,9,3
/SERVIR-WA/GALUP/tree/master/training,6,4
/SERVIR-WA/GALUP/wiki/Scripts,6,1
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,5,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,5,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,4,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,4,2
