url_path,views_total,views_unique
/SERVIR-WA/GALUP,72,18
/SERVIR-WA/GALUP/issues,46,5
/SERVIR-WA/GALUP/discussions,18,5
/SERVIR-WA/GALUP/actions/workflows/galup-ghrs.yml,13,1
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,11,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,11,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,10,6
/SERVIR-WA/GALUP/tree/master/training/1_lu,10,2
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,9,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,8,4
