url_path,views_total,views_unique
/SERVIR-WA/GALUP,256,53
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,235,26
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,117,31
/SERVIR-WA/GALUP/issues,98,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,90,20
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,89,18
/SERVIR-WA/GALUP/discussions,89,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,56,7
/SERVIR-WA/GALUP/tree/master/training/1_lu,55,12
/SERVIR-WA/GALUP/issues/new,45,14
