url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,427,33
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,208,38
/SERVIR-WA/GALUP,169,44
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,88,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/RankSum.pdf,74,18
/SERVIR-WA/GALUP/issues/new,65,31
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,58,18
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,38,12
/SERVIR-WA/GALUP/tree/master/training/1_lu,37,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,31,15
