url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,212,26
/SERVIR-WA/GALUP,210,39
/SERVIR-WA/GALUP/issues,183,22
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,106,5
/SERVIR-WA/GALUP/discussions,91,11
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,63,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise1.md,62,18
/SERVIR-WA/GALUP/discussions/63,58,6
/SERVIR-WA/GALUP/tree/master/training/1_lu,52,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,50,3
