url_path,views_total,views_unique
/SERVIR-WA/GALUP,187,37
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,184,24
/SERVIR-WA/GALUP/issues,129,19
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,116,6
/SERVIR-WA/GALUP/discussions,60,9
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise1.md,58,16
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,56,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,52,4
/SERVIR-WA/GALUP/discussions/63,51,7
/SERVIR-WA/GALUP/tree/master/training/1_lu,46,8
