url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,220,45
/SERVIR-WA/GALUP/issues,174,18
/SERVIR-WA/GALUP,168,53
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,95,22
/SERVIR-WA/GALUP/discussions,89,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,77,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,60,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,58,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,43,13
/SERVIR-WA/GALUP/blob/master/img/qgm/algtbl/m3_e1_landscapecondition.svg,41,8
