url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,112,34
/SERVIR-WA/GALUP,87,21
/SERVIR-WA/GALUP/issues,28,8
/SERVIR-WA/GALUP/tree/master/training,25,9
/SERVIR-WA/GALUP/tree/master/training/3_idu,21,10
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,18,9
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,18,6
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,17,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,14,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,13,7
