url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,108,33
/SERVIR-WA/GALUP,82,21
/SERVIR-WA/GALUP/issues,27,9
/SERVIR-WA/GALUP/tree/master/training,25,9
/SERVIR-WA/GALUP/tree/master/training/3_idu,24,11
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,19,9
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,18,6
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,16,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,13,7
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,13,5
