url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,435,93
/SERVIR-WA/GALUP/issues,408,44
/SERVIR-WA/GALUP,382,74
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,318,91
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,281,39
/SERVIR-WA/GALUP/tree/master/training/2_rs,231,71
/SERVIR-WA/GALUP/issues/new,187,43
/SERVIR-WA/GALUP/wiki/Scripts,156,37
/SERVIR-WA/GALUP/tree/master/training,83,23
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,62,27
