url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,268,24
/SERVIR-WA/GALUP,184,45
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,157,27
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,145,48
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,95,20
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4%20copy.md,61,3
/SERVIR-WA/GALUP/tree/master/training/1_lu,60,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,45,5
/SERVIR-WA/GALUP/issues/new,41,20
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,40,23
