url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,452,46
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,446,95
/SERVIR-WA/GALUP,402,76
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,320,93
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,282,39
/SERVIR-WA/GALUP/tree/master/training/2_rs,242,74
/SERVIR-WA/GALUP/issues/new,193,43
/SERVIR-WA/GALUP/wiki/Scripts,168,38
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,93,37
/SERVIR-WA/GALUP/tree/master/training,93,24
