url_path,views_total,views_unique
/SERVIR-WA/GALUP,87,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,84,13
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,36,10
/SERVIR-WA/GALUP/wiki/Tools,24,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise4.md,14,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,14,4
/SERVIR-WA/GALUP/wiki,12,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,11,9
/SERVIR-WA/GALUP/blob/master/img/qgm/algtbl/m3_e1_landscapecondition.svg,11,3
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,8,5
