url_path,views_total,views_unique
/SERVIR-WA/GALUP,155,48
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,140,33
/SERVIR-WA/GALUP/tree/master/training/3_idu,92,25
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,49,15
/SERVIR-WA/GALUP/issues,36,8
/SERVIR-WA/GALUP/discussions,29,9
/SERVIR-WA/GALUP/tree/master/training,23,10
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,19,7
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,16,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,12,9
