url_path,views_total,views_unique
/SERVIR-WA/GALUP,80,21
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,53,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,27,9
/SERVIR-WA/GALUP/wiki/Tools,25,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise4.md,12,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,10,8
/SERVIR-WA/GALUP/wiki,10,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,9,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/DensityMap.pdf,8,2
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,6,4
