url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,132,35
/SERVIR-WA/GALUP,56,25
/SERVIR-WA/GALUP/tree/master/training/3_idu,39,17
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,27,12
/SERVIR-WA/GALUP/tree/master/training,19,9
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,18,5
/SERVIR-WA/GALUP/discussions,17,12
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,15,7
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,12,8
/SERVIR-WA/GALUP/issues,12,8
