url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,35,17
/SERVIR-WA/GALUP,21,9
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,12,5
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,5,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,5,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,4,3
/SERVIR-WA/GALUP/tree/master/training,4,3
/SERVIR-WA/GALUP/tree/master/training/1_lu,3,3
/SERVIR-WA/GALUP/tree/master/training/3_idu,3,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,3,2
