url_path,views_total,views_unique
/SERVIR-WA/GALUP,34,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,15,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,10,6
/SERVIR-WA/GALUP/discussions/42,6,4
/SERVIR-WA/GALUP/issues,6,4
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,6,4
/SERVIR-WA/GALUP/tree/master/training/1_lu,4,2
/SERVIR-WA/GALUP/issues/new,4,1
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m1_exercise1.md,3,2
/SERVIR-WA/GALUP/issues/new/choose,3,2
