url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,500,35
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,346,103
/SERVIR-WA/GALUP,320,70
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,297,58
/SERVIR-WA/GALUP/issues/new,162,41
/SERVIR-WA/GALUP/wiki/Scripts,149,45
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,113,37
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,94,27
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,71,23
/SERVIR-WA/GALUP/tree/master/training/2_rs,68,19
