time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-12 00:00:00+00:00,3,3,3.0,2.0
2022-02-13 00:00:00+00:00,2,2,12.0,3.0
2022-02-14 00:00:00+00:00,4,4,21.0,4.0
2022-02-15 00:00:00+00:00,1,1,2.0,2.0
2022-02-16 00:00:00+00:00,1,1,12.0,7.0
2022-02-17 00:00:00+00:00,2,2,8.0,2.0
2022-02-18 00:00:00+00:00,1,1,3.0,1.0
2022-02-19 00:00:00+00:00,2,2,5.0,2.0
2022-02-20 00:00:00+00:00,1,1,2.0,2.0
2022-02-21 00:00:00+00:00,1,1,18.0,5.0
2022-02-22 00:00:00+00:00,1,1,1.0,1.0
2022-02-23 00:00:00+00:00,4,4,,
2022-02-24 00:00:00+00:00,1,1,1.0,1.0
