url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,420,33
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,202,38
/SERVIR-WA/GALUP,167,43
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,80,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/RankSum.pdf,69,17
/SERVIR-WA/GALUP/issues/new,63,31
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,53,17
/SERVIR-WA/GALUP/tree/master/training/1_lu,34,11
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,33,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,31,15
