url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,470,46
/SERVIR-WA/GALUP,308,76
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,271,69
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,239,60
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,227,48
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,219,69
/SERVIR-WA/GALUP/wiki/Scripts,184,46
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,182,37
/SERVIR-WA/GALUP/issues/new,136,39
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,121,33
