url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,254,27
/SERVIR-WA/GALUP,247,37
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,129,25
/SERVIR-WA/GALUP/wiki/Install,85,30
/SERVIR-WA/GALUP/issues,85,8
/SERVIR-WA/GALUP/tree/master/training/1_lu,78,7
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,67,9
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise2.md,51,9
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise1.md,43,7
/SERVIR-WA/GALUP/issues/new,27,4
