url_path,views_total,views_unique
/SERVIR-WA/GALUP,49,14
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,11,7
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,11,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,11,4
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,9,6
/SERVIR-WA/GALUP/tree/master/training/2_rs,9,4
/SERVIR-WA/GALUP/tree/master/training,9,3
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,9,3
/SERVIR-WA/GALUP/wiki/Scripts,8,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,7,5
