url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,308,21
/SERVIR-WA/GALUP,230,35
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,125,16
/SERVIR-WA/GALUP/tree/master/training/1_lu,87,8
/SERVIR-WA/GALUP/wiki/Install,81,29
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,65,8
/SERVIR-WA/GALUP/issues,60,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise2.md,47,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise1.md,45,7
/SERVIR-WA/GALUP/issues/new,38,4
