url_path,views_total,views_unique
/SERVIR-WA/GALUP,185,38
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,175,14
/SERVIR-WA/GALUP/issues,60,11
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,53,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,51,21
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,45,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,40,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,39,4
/SERVIR-WA/GALUP/discussions,32,6
/SERVIR-WA/GALUP/wiki/Install,31,15
