url_path,views_total,views_unique
/SERVIR-WA/GALUP,43,12
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,36,11
/SERVIR-WA/GALUP/issues,31,8
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,19,11
/SERVIR-WA/GALUP/tree/master/training/3_idu,18,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,10,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,6,3
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,6,3
/SERVIR-WA/GALUP/wiki/Install,6,3
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,5,5
