url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,520,37
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,368,92
/SERVIR-WA/GALUP,340,71
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,327,56
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,220,56
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,198,48
/SERVIR-WA/GALUP/issues/new,189,43
/SERVIR-WA/GALUP/wiki/Scripts,176,51
/SERVIR-WA/GALUP/tree/master/training/2_rs,86,23
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,81,27
