url_path,views_total,views_unique
/SERVIR-WA/GALUP,464,71
/SERVIR-WA/GALUP/issues,457,27
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,307,58
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,260,18
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,198,47
/SERVIR-WA/GALUP/wiki/Install,109,41
/SERVIR-WA/GALUP/issues/new,99,28
/SERVIR-WA/GALUP/tree/master/training/1_lu,95,12
/SERVIR-WA/GALUP/discussions,93,9
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise1.md,72,8
