url_path,views_total,views_unique
/SERVIR-WA/GALUP,314,64
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,302,83
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,258,73
/SERVIR-WA/GALUP/tree/master/training/2_rs,221,63
/SERVIR-WA/GALUP/issues,179,32
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,118,20
/SERVIR-WA/GALUP/issues/new,114,40
/SERVIR-WA/GALUP/tree/master/training,69,18
/SERVIR-WA/GALUP/wiki/Scripts,66,19
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,53,19
