url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,534,37
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,439,118
/SERVIR-WA/GALUP,386,88
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,368,54
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,264,62
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,237,48
/SERVIR-WA/GALUP/wiki/Scripts,195,49
/SERVIR-WA/GALUP/issues/new,169,41
/SERVIR-WA/GALUP/tree/master/training/2_rs,121,31
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,93,28
