url_path,views_total,views_unique
/SERVIR-WA/GALUP,51,12
/SERVIR-WA/GALUP/tree/master/training,24,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,20,6
/SERVIR-WA/GALUP/tree/master/training/2_rs,17,5
/SERVIR-WA/GALUP/tree/master/training/1_lu,15,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,14,5
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,13,10
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,12,7
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,12,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,8,5
