url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,493,40
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,409,116
/SERVIR-WA/GALUP,346,86
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,302,55
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,297,69
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,274,53
/SERVIR-WA/GALUP/wiki/Scripts,177,52
/SERVIR-WA/GALUP/issues/new,144,41
/SERVIR-WA/GALUP/tree/master/training/2_rs,134,35
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,104,35
