url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,506,36
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,350,104
/SERVIR-WA/GALUP,322,71
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,310,57
/SERVIR-WA/GALUP/issues/new,163,41
/SERVIR-WA/GALUP/wiki/Scripts,153,45
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,124,37
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,99,27
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,72,23
/SERVIR-WA/GALUP/tree/master/training/2_rs,72,20
