url_path,views_total,views_unique
/SERVIR-WA/GALUP,34,11
/SERVIR-WA/GALUP/wiki/Scripts,16,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,12,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,8,3
/SERVIR-WA/GALUP/tree/master/training,7,4
/SERVIR-WA/GALUP/tree/master/training/2_rs,7,3
/SERVIR-WA/GALUP/discussions/42,5,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,4,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,3,1
/SERVIR-WA/GALUP/issues,3,1
