time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-30 00:00:00+00:00,1.0,1.0,,
2021-12-31 00:00:00+00:00,4.0,3.0,,
2022-01-01 00:00:00+00:00,1.0,1.0,1.0,1.0
2022-01-02 00:00:00+00:00,1.0,1.0,1.0,1.0
2022-01-03 00:00:00+00:00,2.0,2.0,4.0,3.0
2022-01-04 00:00:00+00:00,1.0,1.0,4.0,4.0
2022-01-05 00:00:00+00:00,2.0,2.0,2.0,2.0
2022-01-06 00:00:00+00:00,1.0,1.0,16.0,4.0
2022-01-07 00:00:00+00:00,1.0,1.0,3.0,2.0
2022-01-08 00:00:00+00:00,3.0,2.0,,
2022-01-09 00:00:00+00:00,1.0,1.0,,
2022-01-10 00:00:00+00:00,2.0,2.0,8.0,3.0
2022-01-11 00:00:00+00:00,1.0,1.0,35.0,4.0
2022-01-12 00:00:00+00:00,,,34.0,4.0
