url_path,views_total,views_unique
/SERVIR-WA/GALUP,25,10
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,6,4
/SERVIR-WA/GALUP/tree/master/training,3,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,2,2
/SERVIR-WA/GALUP/wiki,2,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m1_exercise1.md,2,1
/SERVIR-WA/GALUP/wiki/Install,2,1
/SERVIR-WA/GALUP/wiki/Scripts,2,1
/SERVIR-WA/GALUP/blob/736f666fe36df08e4f3182b366b6eced62238466/training/2_rs/module2.md,1,1
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,1,1
